year,crime_type,agency,agency_name,county,state,state_name,latitude,longitude,age 0-9,age 10-19,age 20-29,age 30-39,age 40-49,age 50-59,age 60-69,age 70-79,age 80-89,age 90-Older,age Unknown,total_crimes
2017,property-crime,TX1980000,Robertson County Sheriff's Office,ROBERTSON,TX,Texas,31.025481,-96.514941,0,6,3,4,1,4,0,0,0,0,23,41
2017,violent-crime,TX1980000,Robertson County Sheriff's Office,ROBERTSON,TX,Texas,31.025481,-96.514941,0,0,3,0,2,1,0,0,0,0,1,7
2017,property-crime,TX0290000,Calhoun County Sheriff's Office,CALHOUN,TX,Texas,28.445366,-96.5833,5,10,21,12,8,3,1,0,0,0,23,83
2017,violent-crime,TX0290000,Calhoun County Sheriff's Office,CALHOUN,TX,Texas,28.445366,-96.5833,0,4,4,4,4,3,0,1,0,0,0,20
2017,property-crime,TX1870400,Corrigan Police Department,POLK,TX,Texas,30.998257,-94.82628,0,1,2,3,0,0,0,0,0,0,1,7
2017,violent-crime,TX1870400,Corrigan Police Department,POLK,TX,Texas,30.998257,-94.82628,0,0,2,0,1,0,0,0,0,0,0,3
2017,property-crime,TX1012700,Katy Police Department,WALLER; FORT BEND; HARRIS,TX,Texas,29.80157,-95.81696,0,133,85,44,28,11,2,1,0,0,10,314
2017,violent-crime,TX1012700,Katy Police Department,WALLER; FORT BEND; HARRIS,TX,Texas,29.80157,-95.81696,0,13,16,13,4,2,1,0,0,0,12,61
2017,property-crime,TX0611500,The Colony Police Department,DENTON,TX,Texas,33.098576,-96.88014,0,61,90,70,31,16,2,1,0,6,27,304
2017,violent-crime,TX0611500,The Colony Police Department,DENTON,TX,Texas,33.098576,-96.88014,0,16,21,18,13,4,1,2,0,15,16,106
2017,property-crime,TX2270900,Pflugerville Police Department,WILLIAMSON; TRAVIS,TX,Texas,30.239513,-97.69127,0,64,56,36,17,6,4,0,0,0,214,397
2017,violent-crime,TX2270900,Pflugerville Police Department,WILLIAMSON; TRAVIS,TX,Texas,30.239513,-97.69127,0,4,14,4,5,0,1,0,0,0,2,30
2017,property-crime,TX1550500,Lacy-Lakeview Police Department,MCLENNAN,TX,Texas,31.62393,-97.10311,0,18,31,15,8,2,2,0,0,0,181,257
2017,violent-crime,TX1550500,Lacy-Lakeview Police Department,MCLENNAN,TX,Texas,31.62393,-97.10311,0,10,9,9,9,2,0,1,0,0,6,46
2017,property-crime,TX1200100,Edna Police Department,JACKSON,TX,Texas,28.975735,-96.64819,0,8,13,20,5,4,0,1,0,0,1,52
2017,violent-crime,TX1200100,Edna Police Department,JACKSON,TX,Texas,28.975735,-96.64819,0,6,4,3,1,0,0,0,0,0,0,14
2017,property-crime,TX0430800,Wylie Police Department,DALLAS; ROCKWALL; COLLIN,TX,Texas,33.02303,-96.51876,0,94,100,62,34,22,7,0,0,0,260,579
2017,violent-crime,TX0430800,Wylie Police Department,DALLAS; ROCKWALL; COLLIN,TX,Texas,33.02303,-96.51876,0,14,14,12,5,3,1,0,0,0,1,50
2017,property-crime,TX2370700,Hempstead Police Department,WALLER,TX,Texas,30.013578,-95.982102,0,16,20,16,10,9,0,0,0,0,132,203
2017,violent-crime,TX2370700,Hempstead Police Department,WALLER,TX,Texas,30.013578,-95.982102,0,9,16,18,12,9,4,0,0,0,5,73
2017,property-crime,TX1000900,Lumberton Police Department,HARDIN,TX,Texas,30.265972,-94.19866,0,20,23,23,10,2,1,0,0,0,5,84
2017,violent-crime,TX1000900,Lumberton Police Department,HARDIN,TX,Texas,30.265972,-94.19866,0,1,6,4,4,1,0,0,0,0,1,17
2017,property-crime,TX1570100,Madisonville Police Department,MADISON,TX,Texas,30.966878,-95.930372,0,13,13,25,17,5,6,1,0,0,93,173
2017,violent-crime,TX1570100,Madisonville Police Department,MADISON,TX,Texas,30.966878,-95.930372,0,7,16,18,6,1,1,1,0,0,1,51
2017,property-crime,TX1551600,McLennan Community College,MCLENNAN,TX,Texas,31.591955,-97.17414,0,0,0,0,0,0,0,0,0,0,1,1
2017,property-crime,TX1910100,Canyon Police Department,RANDALL,TX,Texas,34.98086,-101.92753,0,21,17,18,5,0,0,0,0,0,0,61
2017,violent-crime,TX1910100,Canyon Police Department,RANDALL,TX,Texas,34.98086,-101.92753,0,5,6,6,4,2,0,0,0,0,0,23
2017,property-crime,TX0201400,West Columbia Police Department,BRAZORIA,TX,Texas,29.142834,-95.645615,0,2,6,8,2,3,2,1,0,0,26,50
2017,violent-crime,TX0201400,West Columbia Police Department,BRAZORIA,TX,Texas,29.142834,-95.645615,0,2,4,2,3,1,1,0,0,0,2,15
2017,property-crime,TX1430000,Lavaca County Sheriff's Office,LAVACA,TX,Texas,29.382578,-96.923633,0,3,10,7,5,2,0,0,0,0,7,34
2017,violent-crime,TX1430000,Lavaca County Sheriff's Office,LAVACA,TX,Texas,29.382578,-96.923633,0,4,3,3,1,0,1,0,0,0,1,13
2017,property-crime,TX0290200,Port Lavaca Police Department,CALHOUN,TX,Texas,28.616196,-96.626144,0,21,43,51,30,18,2,0,0,0,134,299
2017,violent-crime,TX0290200,Port Lavaca Police Department,CALHOUN,TX,Texas,28.616196,-96.626144,0,6,26,16,13,10,5,0,1,0,9,86
2017,property-crime,TX1080200,Donna Police Department,HIDALGO,TX,Texas,26.168982,-98.05338,0,48,70,36,22,11,5,0,0,0,644,836
2017,violent-crime,TX1080200,Donna Police Department,HIDALGO,TX,Texas,26.168982,-98.05338,0,22,45,32,19,10,2,1,0,0,37,168
2017,property-crime,TX0610600,Lewisville Police Department,DALLAS; DENTON,TX,Texas,33.205005,-97.119046,3,254,365,209,91,40,13,2,1,0,346,1324
2017,violent-crime,TX0610600,Lewisville Police Department,DALLAS; DENTON,TX,Texas,33.205005,-97.119046,3,67,123,46,19,18,4,0,0,0,55,335
2017,property-crime,TX2100100,Center Police Department,SHELBY,TX,Texas,31.790137,-94.142565,0,9,46,38,29,15,3,0,0,0,46,186
2017,violent-crime,TX2100100,Center Police Department,SHELBY,TX,Texas,31.790137,-94.142565,0,13,8,13,2,6,2,1,0,0,8,53
2017,property-crime,TX0200900,Manvel Police Department,BRAZORIA,TX,Texas,29.167817,-95.434647,0,2,0,1,1,0,0,0,0,0,0,4
2017,property-crime,TX0150300,Castle Hills Police Department,BEXAR,TX,Texas,29.521662,-98.52122,0,8,28,30,8,3,3,0,0,0,79,159
2017,violent-crime,TX0150300,Castle Hills Police Department,BEXAR,TX,Texas,29.521662,-98.52122,0,0,3,0,0,2,0,0,1,0,2,8
2017,property-crime,TX1520200,Lubbock Police Department,LUBBOCK,TX,Texas,33.611469,-101.819944,15,393,478,383,138,95,30,10,2,2,1138,2684
2017,violent-crime,TX1520200,Lubbock Police Department,LUBBOCK,TX,Texas,33.611469,-101.819944,1,83,144,88,49,26,3,3,1,0,78,476
2017,property-crime,TX1660300,Thorndale Police Department,WILLIAMSON; MILAM,TX,Texas,30.791242,-96.984395,0,2,1,1,0,0,0,0,0,0,0,4
2017,violent-crime,TX1660300,Thorndale Police Department,WILLIAMSON; MILAM,TX,Texas,30.791242,-96.984395,0,1,1,2,0,0,0,0,0,0,0,4
2017,property-crime,TX1012300,Tomball Police Department,HARRIS,TX,Texas,30.095156,-95.61668,0,45,64,48,20,9,10,1,0,0,11,208
2017,violent-crime,TX1012300,Tomball Police Department,HARRIS,TX,Texas,30.095156,-95.61668,0,9,5,10,3,0,2,0,0,0,3,32
2017,property-crime,TX2010100,Henderson Police Department,RUSK,TX,Texas,32.1575,-94.78392,1,87,49,56,30,29,3,1,0,0,36,292
2017,violent-crime,TX2010100,Henderson Police Department,RUSK,TX,Texas,32.1575,-94.78392,0,14,21,25,15,9,1,1,1,0,17,104
2017,property-crime,TX1870000,Polk County Sheriff's Office,POLK,TX,Texas,30.723753,-94.932846,0,28,40,54,34,18,5,1,1,0,15,196
2017,violent-crime,TX1870000,Polk County Sheriff's Office,POLK,TX,Texas,30.723753,-94.932846,0,10,17,16,13,12,8,3,0,0,3,82
2017,property-crime,TX1290500,Terrell Police Department,KAUFMAN,TX,Texas,32.598944,-96.288378,0,79,149,109,77,20,7,3,0,0,185,629
2017,violent-crime,TX1290500,Terrell Police Department,KAUFMAN,TX,Texas,32.598944,-96.288378,0,11,31,23,14,6,4,0,0,0,24,113
2017,property-crime,TX0140700,Temple Police Department,BELL,TX,Texas,31.095078,-97.33949,3,214,201,141,95,55,14,1,1,0,1,726
2017,violent-crime,TX0140700,Temple Police Department,BELL,TX,Texas,31.095078,-97.33949,0,34,44,33,20,11,3,1,0,0,5,151
2017,property-crime,TX0430400,Frisco Police Department,DENTON; COLLIN,TX,Texas,33.194745,-96.579846,1,441,270,178,103,52,8,1,1,1,1824,2880
2017,violent-crime,TX0430400,Frisco Police Department,DENTON; COLLIN,TX,Texas,33.194745,-96.579846,0,56,34,27,22,13,5,1,0,0,39,197
2017,property-crime,TX2520100,Graham Police Department,YOUNG,TX,Texas,33.158787,-98.678267,0,18,20,19,7,2,0,0,0,0,57,123
2017,violent-crime,TX2520100,Graham Police Department,YOUNG,TX,Texas,33.158787,-98.678267,0,6,8,4,2,1,2,0,0,0,0,23
2017,property-crime,TX1300100,Boerne Police Department,KENDALL,TX,Texas,29.944524,-98.711094,0,55,57,46,23,14,3,1,0,0,216,415
2017,violent-crime,TX1300100,Boerne Police Department,KENDALL,TX,Texas,29.944524,-98.711094,0,5,7,2,3,1,2,0,0,0,1,21
2017,property-crime,TX0920500,Longview Police Department,HARRISON; GREGG,TX,Texas,32.486397,-94.816276,13,309,480,400,200,149,26,4,5,7,1771,3364
2017,violent-crime,TX0920500,Longview Police Department,HARRISON; GREGG,TX,Texas,32.486397,-94.816276,1,76,140,80,34,16,8,2,0,0,116,473
2017,property-crime,TX0150500,Converse Police Department,BEXAR,TX,Texas,29.52298,-98.309975,0,65,52,41,17,15,2,0,0,0,343,535
2017,violent-crime,TX0150500,Converse Police Department,BEXAR,TX,Texas,29.52298,-98.309975,0,40,49,43,15,8,2,0,0,0,35,192
2017,property-crime,TX1520000,Lubbock County Sheriff's Office,LUBBOCK,TX,Texas,33.611469,-101.819944,0,35,78,81,37,18,1,0,1,0,66,317
2017,violent-crime,TX1520000,Lubbock County Sheriff's Office,LUBBOCK,TX,Texas,33.611469,-101.819944,0,1,6,11,2,5,2,0,0,0,1,28
2017,property-crime,TX2450100,Lyford Police Department,WILLACY,TX,Texas,26.481092,-97.584223,0,11,16,7,5,2,0,0,0,0,7,48
2017,violent-crime,TX2450100,Lyford Police Department,WILLACY,TX,Texas,26.481092,-97.584223,0,3,4,1,1,1,1,0,0,1,0,12
2017,property-crime,TX1870200,Livingston Police Department,POLK,TX,Texas,30.711037,-94.93487,0,13,9,10,8,4,0,0,0,1,25,70
2017,violent-crime,TX1870200,Livingston Police Department,POLK,TX,Texas,30.711037,-94.93487,0,1,3,0,0,0,0,0,0,0,1,5
2017,property-crime,TX0500200,Gatesville Police Department,CORYELL,TX,Texas,31.435875,-97.74849,0,35,37,31,35,8,0,3,0,0,98,247
2017,violent-crime,TX0500200,Gatesville Police Department,CORYELL,TX,Texas,31.435875,-97.74849,0,3,5,4,3,1,1,0,0,0,3,20
2017,property-crime,TX1700100,Conroe Police Department,MONTGOMERY,TX,Texas,30.299402,-95.504008,2,166,279,232,138,68,23,1,0,0,100,1009
2017,violent-crime,TX1700100,Conroe Police Department,MONTGOMERY,TX,Texas,30.299402,-95.504008,1,36,82,51,25,8,4,0,0,0,69,276
2017,violent-crime,TX0790400,Stafford Police Department,HARRIS; FORT BEND,TX,Texas,29.615366,-95.5539,0,0,0,0,0,0,0,0,0,0,1,1
2017,property-crime,TX1701200,Shenandoah Police Department,MONTGOMERY,TX,Texas,30.299402,-95.504008,0,5,31,22,7,5,0,0,0,0,42,112
2017,violent-crime,TX1701200,Shenandoah Police Department,MONTGOMERY,TX,Texas,30.299402,-95.504008,0,2,5,1,1,0,1,0,0,0,11,21
2017,property-crime,TX1840500,Willow Park Police Department,PARKER,TX,Texas,32.777096,-97.805905,0,1,0,1,0,0,0,0,0,0,8,10
2017,violent-crime,TX1840500,Willow Park Police Department,PARKER,TX,Texas,32.777096,-97.805905,0,0,0,1,0,0,0,0,0,0,0,1
2017,property-crime,TX0151700,"University of Texas: Health Science Center, San Antonio",BEXAR,TX,Texas,29.513067,-98.57758,0,0,1,3,1,1,0,0,0,0,11,17
2017,property-crime,TX2273600,Bee Cave Police Department,TRAVIS,TX,Texas,30.239513,-97.69127,0,15,18,17,5,4,0,0,0,0,149,208
