agency_type_name,state_name,county_name,latitude,longitude
County,Utah,KANE,37.049440000000004,-112.5285
County,Utah,CACHE,41.734225,-111.74458100000001
County,Utah,MORGAN,41.091027000000004,-111.57788500000001
County,Utah,WAYNE,38.261229,-110.99032199999999
County,Utah,GARFIELD,37.831674,-111.450898
County,Utah,SALT LAKE,40.698353000000004,-111.86546000000001
County,Utah,WASATCH,40.528603000000004,-111.40938
County,Utah,DUCHESNE,40.289649,-110.42983000000001
County,Utah,IRON,37.716972,-113.0595
County,Utah,UINTAH,40.45717,-109.52571
County,Minnesota,POLK,47.774254,-96.40002700000001
County,Minnesota,PIPESTONE,44.015361,-96.257015
County,Minnesota,KOOCHICHING,48.601665000000004,-93.41001
County,Minnesota,NICOLLET,44.358819,-94.245685
County,Minnesota,ROCK,43.669587,-96.263238
County,Minnesota,WATONWAN,43.978365999999994,-94.61412800000001
County,Minnesota,BELTRAMI,47.473827,-94.88276
County,Minnesota,CHISAGO,45.399975,-92.82249499999999
County,Minnesota,DOUGLAS,45.884743,-95.37578
County,Minnesota,HOUSTON,43.632355,-91.49589
County,Minnesota,STEVENS,45.593461,-95.992315
County,Minnesota,ROSEAU,48.840744,-95.76833
County,Minnesota,DAKOTA,44.670893,-93.062481
County,Minnesota,WILKIN,46.362334999999995,-96.47665699999999
County,Minnesota,KITTSON,48.7724,-96.94005
County,Minnesota,NOBLES,43.677686,-95.763132
County,Minnesota,DODGE,44.020706,-92.869353
County,Minnesota,BECKER,46.937629,-95.74175699999999
County,Minnesota,HUBBARD,46.9195,-95.06307
County,Minnesota,STEELE,44.015260999999995,-93.220453
County,Minnesota,CLAY,46.898377,-96.494901
County,Minnesota,KANDIYOHI,45.152714,-95.004981
County,Minnesota,ST LOUIS,46.781807,-92.103836
County,Minnesota,GRANT,45.930743,-96.010699
County,Minnesota,TODD,45.972815999999995,-94.86059
County,Minnesota,BIG STONE,45.419925,-96.402226
County,Minnesota,MORRISON,46.020484,-94.26661899999999
County,Minnesota,CASS,46.951786,-94.33367
County,Minnesota,NORMAN,47.297764,-96.51433
County,Minnesota,WASECA,44.01846,-93.589844
County,Minnesota,RAMSEY,45.01525,-93.10014100000001
County,Minnesota,KANABEC,45.947759999999995,-93.297788
County,Minnesota,SWIFT,45.316544,-95.60073
County,Minnesota,WASHINGTON,45.037929,-92.890117
County,Minnesota,MILLE LACS,45.753426,-93.643036
County,Minnesota,BENTON,45.701225,-94.001439
County,Minnesota,CHIPPEWA,44.95065,-95.71358000000001
County,Minnesota,OLMSTED,44.019302,-92.46084599999999
County,Minnesota,POPE,45.650215,-95.38795
County,Minnesota,HENNEPIN,44.987347,-93.249756
County,Minnesota,BROWN,44.246541,-94.73364699999999
County,Minnesota,FREEBORN,43.64584,-93.368675
County,Minnesota,COOK,47.75116,-90.34013
County,Minnesota,WABASHA,44.289693,-92.23334
County,Minnesota,LE SUEUR,44.39112,-93.73154
County,Minnesota,MEEKER,45.12897,-94.52956400000001
County,Minnesota,LAKE OF THE WOODS,48.709666999999996,-94.585075
County,Minnesota,OTTER TAIL,46.405725,-95.714578
County,Minnesota,REDWOOD,44.403535999999995,-95.25424100000001
County,Minnesota,JACKSON,43.671110999999996,-95.149731
County,Minnesota,LINCOLN,44.408238,-96.272032
County,Minnesota,BLUE EARTH,44.03371,-94.064012
County,Minnesota,GOODHUE,44.406178000000004,-92.71600000000001
County,Minnesota,TRAVERSE,45.806145,-96.49276
County,Minnesota,CARVER,44.788643,-93.594
County,Minnesota,WADENA,46.437492,-95.1396
County,Minnesota,RED LAKE,47.865487,-96.08718
County,Minnesota,MARTIN,43.653633,-94.46469
County,Minnesota,ITASCA,47.490883000000004,-93.61111899999999
County,Minnesota,PENNINGTON,48.069247,-96.037725
County,Minnesota,WINONA,44.053490000000004,-91.640564
County,Minnesota,LYON,44.450565000000005,-95.7939
County,Minnesota,MOWER,43.667496,-92.9736
County,Minnesota,FARIBAULT,43.676522,-93.947234
County,Minnesota,RENVILLE,44.77644,-94.9826
County,Minnesota,CROW WING,46.355774,-94.20515400000001
County,Minnesota,SCOTT,44.79633,-93.52763
County,Minnesota,STEARNS,45.560402,-94.16285
County,Minnesota,ISANTI,45.556995,-93.22933
County,Minnesota,LAC QUI PARLE,45.014355,-96.1932
County,Minnesota,CLEARWATER,47.575873,-95.371117
County,Minnesota,MARSHALL,48.19572,-96.76906600000001
County,Minnesota,PINE,45.852814,-92.96829
County,Minnesota,ANOKA,45.197933,-93.38671
County,Minnesota,COTTONWOOD,43.8655,-95.11915
County,Minnesota,CARLTON,46.603818,-92.671044
County,Minnesota,MCLEOD,44.769079999999995,-94.15163000000001
County,Minnesota,WRIGHT,45.175090999999995,-93.966396
County,Minnesota,MURRAY,44.015594,-95.761581
County,Minnesota,FILLMORE,43.677255,-92.093644
County,Minnesota,SHERBURNE,45.306267,-93.62071999999999
County,Minnesota,RICE,44.350943,-93.298503
County,Minnesota,SIBLEY,44.575734000000004,-94.23012299999999
County,Minnesota,LAKE,47.021786,-91.67129
County,Minnesota,MAHNOMEN,47.325842,-95.810703
County,Minnesota,YELLOW MEDICINE,44.809624,-95.5441
County,Minnesota,AITKIN,46.53333,-93.71042
County,Missouri,PULASKI,37.824835,-92.207022
County,Missouri,MONROE,39.48253,-92.00016
County,Missouri,ST CLAIR,38.039069,-93.773076
County,Missouri,OZARK,36.64959,-92.458549
County,Missouri,WASHINGTON,37.93646,-90.788124
County,Missouri,MADISON,37.56045,-90.29444000000001
County,Missouri,CALLAWAY,38.835676,-91.92410699999999
County,Missouri,GENTRY,40.248596,-94.33315
County,Missouri,BARTON,37.495087,-94.27903
County,Missouri,STODDARD,36.855428,-89.941735
County,Missouri,MONTGOMERY,38.978970000000004,-91.50465
County,Missouri,CLARK,40.424717,-91.71811
County,Missouri,LACLEDE,37.6827,-92.66453
County,Missouri,OSAGE,38.464253,-91.859504
County,Missouri,PUTNAM,40.476955,-93.00200000000001
County,Missouri,MACON,39.829795000000004,-92.56434
County,Missouri,WAYNE,37.113825,-90.460868
County,Missouri,CAMDEN,38.006332,-92.744865
County,Missouri,ST CHARLES,38.781102000000004,-90.674915
County,Missouri,MORGAN,38.431595,-92.84076999999999
County,Missouri,LAFAYETTE,39.185898,-93.88218
County,Missouri,GASCONADE,38.70698,-91.43701999999999
County,Missouri,CHRISTIAN,37.01993,-93.20503000000001
County,Missouri,BARRY,36.677483,-93.868126
County,Missouri,BENTON,38.301035999999996,-93.287942
County,Missouri,WEBSTER,37.338566,-92.906296
County,Missouri,RIPLEY,36.617596,-90.82849
County,Missouri,CRAWFORD,37.96656,-91.31393299999999
County,Missouri,SALINE,39.13584,-93.204164
County,Missouri,LAWRENCE,37.102707,-93.81838
County,Missouri,CHARITON,39.43295,-92.9416
County,Missouri,MARION,39.7857,-91.515366
County,Missouri,VERNON,37.850196000000004,-94.341597
County,Missouri,BUTLER,36.71518,-90.40313
County,Missouri,PERRY,37.71113,-89.802125
County,Missouri,FRANKLIN,38.459488,-90.9924
County,Missouri,PLATTE,39.372177,-94.780914
County,Missouri,GRUNDY,40.073933000000004,-93.61835500000001
County,Missouri,WORTH,40.480428,-94.419067
County,Missouri,HARRISON,40.345620000000004,-93.992582
County,Missouri,POLK,37.612648,-93.410904
County,Missouri,BATES,38.257217,-94.339246
County,Missouri,TEXAS,37.314257,-91.964478
County,Missouri,CALDWELL,39.658998,-93.979179
County,Missouri,MARIES,38.162615,-91.923601
County,Missouri,CEDAR,37.733655,-93.850014
County,Missouri,LEWIS,40.119358,-91.7148
County,Missouri,SCHUYLER,40.469361,-92.51901600000001
County,Missouri,REYNOLDS,37.360857,-90.969516
County,Missouri,DADE,37.415034999999996,-93.83943000000001
County,Missouri,PEMISCOT,36.209916,-89.785942
County,Missouri,DUNKLIN,36.153025,-90.06225400000001
County,Missouri,JEFFERSON,38.257414000000004,-90.543138
County,Missouri,COLE,38.503233,-92.280027
County,Missouri,DOUGLAS,36.946517,-92.51589200000001
County,Missouri,HENRY,38.37072,-93.77608000000001
County,Missouri,LINCOLN,38.97115,-90.96279
County,Missouri,TANEY,36.649827,-93.042819
County,Missouri,SCOTLAND,40.45912,-92.16938
County,Missouri,PHELPS,37.94536,-91.77269
County,Missouri,JASPER,37.09708,-94.38589499999999
County,Missouri,WRIGHT,37.267635999999996,-92.48001
County,Missouri,BOONE,39.004833000000005,-92.304825
County,Missouri,MILLER,38.21672,-92.42987099999999
County,Missouri,DENT,37.64598,-91.53612
County,Missouri,BOLLINGER,37.305595000000004,-89.97046
County,Missouri,SULLIVAN,40.202194,-93.12458000000001
County,Missouri,HICKORY,37.9367,-93.322834
County,Missouri,LINN,39.86444,-93.108019
County,Missouri,COOPER,38.97756,-92.744385
County,Missouri,SCOTT,37.047793,-89.56809799999999
County,Missouri,BUCHANAN,39.769040000000004,-94.85424
County,Missouri,MERCER,40.397152,-93.58605
County,Missouri,PIKE,39.339959,-91.171607
County,Missouri,STE GENEVIEVE,37.968,-90.05516999999999
County,Missouri,JACKSON,39.007233,-94.342507
County,Missouri,MISSISSIPPI,36.923393,-89.34919000000001
County,Missouri,CLAY,39.24592,-94.41945
County,Missouri,MCDONALD,36.630218,-94.343956
County,Missouri,LIVINGSTON,39.794290000000004,-93.55484
County,Missouri,STONE,36.747857,-93.467782
County,Missouri,CAPE GIRARDEAU,37.383873,-89.668655
County,Missouri,ADAIR,40.193413,-92.58315999999999
County,Missouri,HOLT,40.095724,-95.219072
County,Missouri,RALLS,39.553455,-91.524787
County,Missouri,OREGON,36.684867,-91.402902
County,Missouri,DEKALB,39.894665,-94.40719
County,Missouri,NEW MADRID,36.594260999999996,-89.655948
County,Missouri,IRON,37.598009999999995,-90.62873
County,Missouri,AUDRAIN,39.167429999999996,-91.81975600000001
County,Missouri,WARREN,38.81114,-91.1489
County,Missouri,CASS,38.647159,-94.354242
County,Missouri,SHANNON,37.15198,-91.398364
County,Missouri,CLINTON,39.565792,-94.447174
County,Missouri,CARROLL,39.427375,-93.500227
County,Missouri,ST FRANCOIS,37.7649,-90.43970999999999
County,Missouri,JOHNSON,38.765156,-93.74186
County,Missouri,MONITEAU,38.63693,-92.56578
County,Missouri,NODAWAY,40.348859999999995,-94.87048
County,Missouri,DAVIESS,39.935947,-94.06763000000001
County,Missouri,ANDREW,39.940459999999995,-94.82884
County,Missouri,HOWARD,39.146570000000004,-92.68159
County,Missouri,RANDOLPH,39.441601,-92.492724
County,Missouri,PETTIS,38.708054,-93.22697
County,Missouri,RAY,39.23964,-93.94057
County,Missouri,GREENE,37.218906,-93.29229000000001
County,Missouri,DALLAS,37.642555,-93.09061
County,Missouri,NEWTON,36.8727,-94.36686999999999
County,Missouri,HOWELL,36.742515999999995,-91.87043
County,Missouri,ATCHISON,40.431846,-95.437555
County,Missouri,SHELBY,39.797531,-92.088719
County,Missouri,ST LOUIS,38.650246,-90.33834
County,Missouri,KNOX,40.136776,-92.14680899999999
County,Missouri,CARTER,36.944783,-90.945626
County,Illinois,CHRISTIAN,39.545524,-89.279593
County,Illinois,MENARD,40.022569,-89.794133
County,Illinois,ST CLAIR,38.520804999999996,-89.99118
County,Illinois,MCLEAN,40.47869,-88.993706
County,Illinois,PIATT,40.009056,-88.59232800000001
County,Illinois,BOND,38.8887,-89.41244499999999
County,Illinois,CLARK,39.39111,-87.69749499999999
County,Illinois,TAZEWELL,40.56861,-89.64919
County,Illinois,MCHENRY,42.324298,-88.45224499999999
County,Illinois,PERRY,38.08011,-89.38183599999999
County,Illinois,LAKE,42.359196000000004,-87.83389
County,Illinois,MERCER,41.200016,-90.75876
County,Illinois,SALINE,37.738403000000005,-88.54032
County,Illinois,ALEXANDER,37.004906,-89.175995
County,Illinois,ADAMS,39.934517,-91.40799
County,Illinois,PEORIA,40.689167,-89.69381
County,Illinois,UNION,37.452335,-89.26823
County,Illinois,MACOUPIN,39.2659,-89.926344
County,Illinois,WINNEBAGO,42.26688,-89.08555600000001
County,Illinois,MASON,40.236993,-89.913575
County,Illinois,DEWITT,40.153603000000004,-88.96184000000001
County,Illinois,OGLE,42.0132,-89.32886500000001
County,Illinois,MASSAC,37.152390000000004,-88.73259
County,Illinois,DOUGLAS,39.766078,-88.222866
County,Illinois,VERMILION,40.122528,-87.62982
County,Illinois,MACON,39.839240000000004,-88.95295
County,Illinois,WILLIAMSON,37.732240000000004,-88.928375
County,Illinois,PULASKI,37.215615,-89.12775500000001
County,Illinois,BUREAU,41.36806,-89.46644599999999
County,Illinois,GREENE,39.300957000000004,-90.41074
County,Illinois,KANKAKEE,41.139509999999994,-87.86111700000001
County,Illinois,PUTNAM,41.19894,-89.298386
County,Illinois,MARION,38.627945000000004,-88.94461
County,Illinois,CALHOUN,39.164262,-90.66629499999999
County,Illinois,GALLATIN,37.768677000000004,-88.227964
County,Illinois,WOODFORD,40.789596,-89.210301
County,Illinois,KANE,41.939594,-88.42804
County,Illinois,MARSHALL,41.025284,-89.40737
County,Illinois,MADISON,38.81176,-89.95985999999999
County,Illinois,BROWN,39.98675,-90.76378000000001
County,Illinois,KNOX,40.945683,-90.36636
County,Illinois,HAMILTON,38.094044,-88.53508000000001
County,Illinois,POPE,37.417169,-88.542374
County,Illinois,DEKALB,41.98908,-88.68437
County,Illinois,KENDALL,41.656876000000004,-88.46226
County,Illinois,BOONE,42.264786,-88.84539000000001
County,Illinois,GRUNDY,41.356472,-88.42147
County,Illinois,PIKE,39.607914,-90.80445
County,Illinois,CUMBERLAND,39.273121,-88.240619
County,Illinois,HANCOCK,40.416164,-91.145424
County,Illinois,FAYETTE,38.960464,-89.098946
County,Illinois,WHITE,38.090885,-88.15887
County,Illinois,JERSEY,39.11914,-90.328636
County,Illinois,LA SALLE,41.373622999999995,-88.82672
County,Illinois,STEPHENSON,42.29775,-89.62200000000001
County,Illinois,FORD,40.46337,-88.09997
County,Illinois,LAWRENCE,38.726986,-87.68441999999999
County,Illinois,CRAWFORD,39.00373,-87.757172
County,Illinois,HARDIN,37.517852000000005,-88.266148
County,Illinois,JEFFERSON,38.31462,-88.90245
County,Illinois,WHITESIDE,41.810158,-89.96465
County,Illinois,STARK,41.096908,-89.797411
County,Illinois,HENDERSON,40.815141,-90.93848
County,Illinois,RANDOLPH,37.90338,-89.828255
County,Illinois,SHELBY,39.407265,-88.792076
County,Illinois,JOHNSON,37.460709,-88.882131
County,Illinois,CARROLL,42.100468,-89.978806
County,Illinois,COOK,41.894294,-87.645455
County,Illinois,JO DAVIESS,42.4143,-90.4307
County,Illinois,SCOTT,39.549507,-90.479546
County,Illinois,CASS,39.951588,-90.210526
County,Illinois,HENRY,41.350021000000005,-90.130838
County,Illinois,COLES,39.493759999999995,-88.17438
County,Illinois,MORGAN,39.734943,-90.23154
County,Illinois,MOULTRIE,39.636896,-88.625726
County,Illinois,LOGAN,40.146095,-89.359406
County,Illinois,IROQUOIS,40.771248,-87.71966
County,Illinois,SCHUYLER,40.120616999999996,-90.56387
County,Illinois,CLINTON,38.61018,-89.36788
County,Illinois,DUPAGE,41.860473999999996,-88.14256999999999
County,Illinois,FULTON,40.397273999999996,-90.15704000000001
County,Illinois,WABASH,38.40964,-87.760704
County,Illinois,SANGAMON,39.756342,-89.662306
County,Illinois,MCDONOUGH,40.458607,-90.67328
County,Illinois,CLAY,38.747312,-88.483789
County,Illinois,WILL,41.524975,-88.08112
County,Illinois,EDGAR,39.679037,-87.74710999999999
County,Illinois,JASPER,38.991962,-88.16041
County,Illinois,JACKSON,37.786096,-89.381212
County,Illinois,FRANKLIN,37.991848,-88.92624599999999
County,Illinois,WARREN,40.850441,-90.620223
County,Illinois,WASHINGTON,38.344916999999995,-89.38292
County,Illinois,LEE,41.841206,-89.48305
County,Illinois,EDWARDS,38.377003,-88.05676
County,Illinois,MONROE,38.277983,-90.179078
County,Illinois,RICHLAND,38.73044,-88.08570999999999
County,Illinois,WAYNE,38.380383,-88.35778
County,Illinois,LIVINGSTON,40.871796,-88.6393
County,Illinois,EFFINGHAM,39.121414,-88.542076
County,Illinois,CHAMPAIGN,40.112507,-88.20559
County,Illinois,MONTGOMERY,39.162067,-89.49341
County,Illinois,ROCK ISLAND,41.508713,-90.58131999999999
County,Indiana,RIPLEY,39.100229999999996,-85.260541
County,Indiana,SULLIVAN,39.09564,-87.405846
County,Indiana,RUSH,39.60758,-85.4443
County,Indiana,MONTGOMERY,40.040296000000005,-86.892715
County,Indiana,JAY,40.432327,-84.979485
County,Indiana,WABASH,40.843717,-85.795175
County,Indiana,BOONE,40.031673,-86.45087
County,Indiana,HANCOCK,39.785263,-85.7681
County,Indiana,PERRY,38.081436,-86.62654
County,Indiana,DEARBORN,39.090332000000004,-84.85051
County,Indiana,LAKE,41.44919,-87.36488
County,Indiana,WARREN,40.2884,-87.29324
County,Indiana,PARKE,39.77425,-87.19695
County,Indiana,JASPER,41.017688,-87.118814
County,Indiana,ST JOSEPH,41.665079999999996,-86.25508
County,Indiana,FOUNTAIN,40.121237,-87.234872
County,Indiana,MORGAN,39.428463,-86.43791999999999
County,Indiana,BLACKFORD,40.450379999999996,-85.27664
County,Indiana,FLOYD,38.284374,-85.82468399999999
County,Indiana,DECATUR,39.334103000000006,-85.48897
County,Indiana,STEUBEN,41.643437,-85.00246700000001
County,Indiana,OWEN,39.28902,-86.77273000000001
County,Indiana,ADAMS,40.8274,-84.922035
County,Indiana,LAGRANGE,41.62806,-85.41617600000001
County,Indiana,MIAMI,40.793068,-86.09387
County,Indiana,WARRICK,38.097764,-87.272023
County,Indiana,PUTNAM,39.665544,-86.853325
County,Indiana,SCOTT,38.684703999999996,-85.768875
County,Indiana,FRANKLIN,39.409762,-85.066964
County,Indiana,BENTON,40.617615,-87.31641
County,Indiana,LAWRENCE,38.86306,-86.48269
County,Indiana,JEFFERSON,38.735718,-85.37574000000001
County,Indiana,HENDRICKS,39.768749,-86.510286
County,Indiana,STARKE,41.298477,-86.62200000000001
County,Indiana,CLARK,38.276726000000004,-85.73727
County,Indiana,MONROE,39.16861,-86.534874
County,Indiana,FULTON,41.065822999999995,-86.21438
County,Indiana,DUBOIS,38.385845,-86.92831
County,Indiana,RANDOLPH,40.170464,-84.98039
County,Indiana,SPENCER,37.883904,-87.04615
County,Indiana,HARRISON,38.186440000000005,-86.10368100000001
County,Indiana,BARTHOLOMEW,39.200375,-85.91906
County,Indiana,TIPTON,40.28091,-86.041565
County,Indiana,LA PORTE,41.549013,-86.744739
County,Indiana,WAYNE,39.863091,-85.00673499999999
County,Indiana,DELAWARE,40.194565000000004,-85.38653599999999
County,Indiana,GIBSON,38.357185,-87.56729
County,Indiana,HOWARD,40.476279999999996,-86.155525
County,Indiana,KNOX,38.643105,-87.52594
County,Indiana,CLAY,39.523907,-87.120094
County,Indiana,UNION,39.635426,-84.92835
County,Indiana,WELLS,40.733032,-85.19433599999999
County,Indiana,SHELBY,39.52082,-85.778175
County,Indiana,PULASKI,41.05055,-86.603546
County,Indiana,ALLEN,41.091854999999995,-85.07223
County,Indiana,OHIO,38.940527,-84.964299
County,Indiana,WASHINGTON,38.59752,-86.0918
County,Indiana,KOSCIUSKO,41.2391,-85.85585999999999
County,Indiana,MARTIN,38.705321999999995,-86.801847
County,Indiana,GRANT,40.557896,-85.6612
County,Indiana,DEKALB,41.366367,-85.054344
County,Indiana,CASS,40.753799,-86.355168
County,Indiana,CLINTON,40.27968,-86.50957
County,Indiana,VANDERBURGH,38.011547,-87.540665
County,Indiana,POSEY,37.93618,-87.914764
County,Indiana,MADISON,40.10869,-85.67042
County,Indiana,MARSHALL,41.325003,-86.269036
County,Indiana,ORANGE,38.556114,-86.466995
County,Indiana,HENRY,39.93183,-85.37165999999999
County,Indiana,TIPPECANOE,40.448170000000005,-86.88045
County,Indiana,JENNINGS,38.996234,-85.628111
County,Indiana,CARROLL,40.58524,-86.67635
County,Indiana,JACKSON,38.911957,-86.042516
County,Indiana,CRAWFORD,38.289433,-86.440871
County,Indiana,NEWTON,40.962399,-87.402172
County,Indiana,PORTER,41.444218,-87.027214
County,Indiana,FAYETTE,39.640503,-85.14049
County,Indiana,VERMILLION,39.854045,-87.462071
County,Indiana,WHITLEY,41.155937,-85.48844
County,Indiana,GREENE,39.0486,-87.005245
County,Indiana,SWITZERLAND,38.74819,-85.06934
County,Indiana,HUNTINGTON,40.88037,-85.490814
County,Indiana,BROWN,39.192585,-86.23940999999999
County,Indiana,JOHNSON,39.477665,-86.08667
County,Indiana,VIGO,39.467476,-87.41535
County,Indiana,WHITE,40.75095,-86.864293
County,Indiana,NOBLE,41.400565,-85.417697
County,Indiana,DAVIESS,38.65781,-87.17126999999999
County,Indiana,HAMILTON,40.052868,-85.995735
County,Indiana,PIKE,38.489563000000004,-87.282425
County,Indiana,ELKHART,41.62335,-85.981346
County,Mississippi,NESHOBA,32.771679999999996,-89.10833000000001
County,Mississippi,WAYNE,31.676039000000003,-88.647575
County,Mississippi,JONES,31.621044,-89.167262
County,Mississippi,LEFLORE,33.54979,-90.294934
County,Mississippi,JACKSON,30.458491,-88.619991
County,Mississippi,UNION,34.492767,-89.010605
County,Mississippi,TATE,34.649553000000004,-89.943105
County,Mississippi,HOLMES,33.125941999999995,-90.091197
County,Mississippi,SCOTT,32.354584,-89.485466
County,Mississippi,PIKE,31.177516999999998,-90.397725
County,Mississippi,COAHOMA,34.22867,-90.603165
County,Mississippi,ALCORN,34.886648,-88.581014
County,Mississippi,YALOBUSHA,34.030666,-89.703807
County,Mississippi,LAUDERDALE,32.365,-88.69815
County,Mississippi,BOLIVAR,33.799278,-90.884476
County,Mississippi,OKTIBBEHA,33.422313,-88.87615100000001
County,Mississippi,HANCOCK,30.391471999999997,-89.479964
County,Mississippi,CHOCTAW,33.31367,-89.1848
County,Mississippi,TIPPAH,34.730979999999995,-88.94985
County,Mississippi,MONTGOMERY,33.500714,-89.639625
County,Mississippi,STONE,30.790184000000004,-89.112297
County,Mississippi,LEE,34.26119,-88.70100000000001
County,Mississippi,DESOTO,34.821598,-89.99489
County,Mississippi,HINDS,32.267922999999996,-90.4659
County,Mississippi,CALHOUN,33.936634000000005,-89.337114
County,Mississippi,NEWTON,32.40197,-89.118412
County,Mississippi,TALLAHATCHIE,33.955890999999994,-90.172833
County,Mississippi,WALTHALL,31.116783,-90.141716
County,Mississippi,CLAY,33.661733,-88.783326
County,Mississippi,PERRY,31.169307,-88.988755
County,Mississippi,MADISON,32.643322,-90.02301999999999
County,Mississippi,JASPER,32.016989,-89.11943000000001
County,Mississippi,MARION,31.250826,-89.83343
County,Mississippi,AMITE,31.203933000000003,-90.795542
County,Mississippi,GEORGE,30.855431,-88.642268
County,Mississippi,SHARKEY,32.89249,-90.827388
County,Mississippi,WINSTON,33.078724,-89.037391
County,Mississippi,ITAWAMBA,34.272846,-88.40914000000001
County,Mississippi,WEBSTER,33.612048,-89.283836
County,Mississippi,KEMPER,32.750136,-88.625631
County,Mississippi,NOXUBEE,33.106106,-88.56108
County,Mississippi,FORREST,31.188579999999998,-89.259447
County,Mississippi,COVINGTON,31.633331,-89.548897
County,Mississippi,PRENTISS,34.657475,-88.53311
County,Mississippi,CARROLL,33.440795,-89.918887
County,Mississippi,JEFFERSON,31.733633,-91.043878
County,Mississippi,HARRISON,30.372425,-89.09031999999999
County,Mississippi,SUNFLOWER,33.447773,-90.63238
County,Mississippi,QUITMAN,34.252833,-90.290171
County,Mississippi,LAWRENCE,31.550009000000003,-90.10753000000001
County,Mississippi,WARREN,32.351593,-90.87819
County,Mississippi,ADAMS,31.559796999999996,-91.40519
County,Mississippi,LOWNDES,33.471424,-88.439723
County,Mississippi,ISSAQUENA,32.754977000000004,-90.988552
County,Mississippi,SIMPSON,31.902504999999998,-89.917709
County,Mississippi,ATTALA,33.05956,-89.590065
County,Mississippi,GREENE,31.212845,-88.634811
County,Mississippi,TUNICA,34.69993,-90.38428
County,Mississippi,MARSHALL,34.76619,-89.504231
County,Mississippi,CLARKE,32.048448,-88.685964
County,Mississippi,PEARL RIVER,30.842878000000002,-89.53524
County,Mississippi,FRANKLIN,31.477797999999996,-90.895884
County,Mississippi,LAFAYETTE,34.367496,-89.523125
County,Mississippi,WILKINSON,31.160249,-91.325567
County,Mississippi,LEAKE,32.753268,-89.522568
County,Mississippi,JEFFERSON DAVIS,31.565195000000003,-89.826175
County,Mississippi,WASHINGTON,33.273131,-90.94443000000001
County,Mississippi,COPIAH,31.866915000000002,-90.448758
County,Mississippi,LINCOLN,31.535216,-90.45356600000001
County,Mississippi,PONTOTOC,34.227081,-89.037239
County,Mississippi,RANKIN,32.273827000000004,-89.98623
County,Mississippi,CHICKASAW,33.920464,-89.023445
County,Mississippi,HUMPHREYS,33.17609,-90.48877
County,Mississippi,TISHOMINGO,34.811413,-88.20161
County,Mississippi,CLAIBORNE,31.97281,-90.915424
County,Mississippi,LAMAR,31.197135,-89.51495200000001
County,Mississippi,PANOLA,34.365204999999996,-89.963065
County,Mississippi,SMITH,32.019028999999996,-89.494877
County,Mississippi,GRENADA,33.785313,-89.803795
County,Mississippi,BENTON,34.810773,-89.200029
County,Mississippi,MONROE,33.890029999999996,-88.485038
County,Mississippi,YAZOO,32.765675,-90.387928
County,Montana,LAKE,47.692303,-114.161674
County,Montana,CHOUTEAU,47.886837,-110.43618899999998
County,Montana,MISSOULA,47.027263,-113.89268100000001
County,Montana,TETON,47.819035,-112.281725
County,Montana,RICHLAND,47.715847,-104.15856
County,Montana,PARK,45.421904999999995,-110.532798
County,Montana,GALLATIN,45.673363,-111.06
County,Montana,JEFFERSON,46.124381,-112.05886100000001
County,Montana,TREASURE,46.209558,-107.280369
County,Montana,CARTER,45.516825,-104.51532399999999
County,Montana,PHILLIPS,48.250155,-107.92883300000001
County,Montana,SWEET GRASS,45.81306,-109.94131200000001
County,Montana,GLACIER,48.632977000000004,-112.326454
County,Montana,PRAIRIE,46.852434,-105.375808
County,Montana,SHERIDAN,48.778225,-104.55745
County,Montana,GRANITE,46.395358,-113.425683
County,Montana,POWDER RIVER,45.408910999999996,-105.555245
County,Montana,WIBAUX,46.962965999999994,-104.274518
County,Montana,DEER LODGE,46.098893,-113.137602
County,Montana,BLAINE,48.428282,-108.967648
County,Montana,MADISON,45.319288,-111.917328
County,Montana,MINERAL,47.155213,-115.06455
County,Montana,FERGUS,47.222969,-109.22323700000001
County,Montana,ROSEBUD,46.161718,-106.70198899999998
County,Montana,LINCOLN,48.39156,-115.55349
County,Montana,BEAVERHEAD,45.215897,-112.63472
County,Montana,MUSSELSHELL,46.449062,-108.54188500000001
County,Montana,RAVALLI,46.244923,-114.15698
County,Montana,FLATHEAD,48.189655,-114.3104
County,Montana,GARFIELD,47.281174,-106.982212
County,Montana,TOOLE,48.645052,-111.733493
County,Montana,CASCADE,47.316443,-111.350571
County,Montana,LEWIS AND CLARK,46.586452,-112.03652
County,Montana,PETROLEUM,47.141917,-108.226575
County,Montana,CARBON,45.224475,-109.02855100000001
County,Montana,STILLWATER,45.658928,-109.38215600000001
County,Montana,GOLDEN VALLEY,46.380624,-109.174586
County,Montana,JUDITH BASIN,47.032558,-110.30532
County,Montana,DANIELS,48.794429,-105.54173899999999
County,Montana,VALLEY,48.34998,-106.67051399999998
County,Montana,DAWSON,47.131040000000006,-104.686195
County,Montana,BIG HORN,45.407869,-107.51816299999999
County,Montana,SANDERS,47.756469,-115.180225
County,Montana,PONDERA,48.169059999999995,-111.9472
County,Montana,MCCONE,47.629628000000004,-105.757222
County,Montana,WHEATLAND,46.497046999999995,-109.857147
County,Montana,SILVER BOW,46.011528000000006,-112.540474
County,Montana,BROADWATER,46.330928,-111.496597
County,Montana,HILL,48.631959,-110.106321
County,Montana,MEAGHER,46.585706,-110.92178100000001
County,Montana,LIBERTY,48.559653999999995,-111.036924
County,Montana,YELLOWSTONE,45.936987,-108.276656
